From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-07-11,17.174166666666668,51.29666666666666,2.120833333333333,2.6833333333333336,5.09,2.0075,44.39416666666667,0.3120833333333333,11.254583333333334,0.49833333333333335,,0.6216666666666667,0.46708333333333335,,,,,,,,0.0
2022-07-12,11.571666666666667,50.201249999999995,2.080833333333333,2.7433333333333336,5.114166666666667,2.0229166666666667,44.51958333333334,0.29,10.97375,0.46125,,0.5783333333333333,0.43333333333333335,,,,,,,,0.0
2022-07-13,15.467500000000001,52.10913043478261,21.83583333333333,2.5833333333333335,4.839583333333334,11.609166666666667,40.99125,0.2675,10.917916666666668,0.43041666666666667,,0.5329166666666666,0.4008333333333333,,,,,,,,0.0
2022-07-14,15.003181818181817,45.92666666666667,2.1470833333333332,2.7062500000000003,5.175,2.0279166666666666,39.9575,0.27166666666666667,10.741666666666667,0.43416666666666665,,0.5429166666666666,0.4070833333333333,,,,,,,,0.0
2022-07-15,14.608636363636363,51.05916666666667,2.1233333333333335,2.69,5.1433333333333335,2.025,41.2825,0.24166666666666667,12.235833333333334,0.38458333333333333,,0.4816666666666667,0.3629166666666667,,,,,,,,0.0
2022-07-16,14.532857142857143,45.41095238095238,6.319090909090908,2.6559090909090908,10.389090909090909,4.751363636363636,42.668181818181814,0.28681818181818186,10.926818181818183,0.46545454545454545,,0.5795454545454546,0.43636363636363634,,,,182.1575,,,,0.0
2022-07-17,9.574782608695653,24.3425,2.1095833333333336,2.6833333333333336,5.09375,2.04,46.18875,0.19708333333333336,10.647499999999999,0.3145833333333333,,0.39375,0.29541666666666666,,,,175.66916666666668,,,,0.0
2022-07-18,16.05263157894737,39.18869565217391,2.065,2.795,5.147083333333334,2.0420833333333333,41.3925,0.25,11.759166666666667,0.39208333333333334,,0.49125,0.36791666666666667,,,,80.57041666666667,,,,0.0
2022-07-19,14.237826086956522,47.54125,2.1133333333333333,2.7670833333333333,5.195416666666667,2.027083333333333,41.345416666666665,0.26625000000000004,10.8375,0.425,,0.5329166666666666,0.4008333333333333,,,,78.47916666666667,,,,0.0
2022-07-20,12.823333333333332,41.372499999999995,2.185,2.6325,5.162083333333333,2.0437499999999997,38.427083333333336,0.2554166666666667,10.499166666666666,0.4075,,0.5104166666666666,0.3825,,,,106.36625,,,,0.0
2022-07-21,9.028235294117646,27.68304347826087,5.665833333333333,2.69875,9.784583333333334,2.1683333333333334,39.08083333333334,0.25125000000000003,10.465833333333332,0.4008333333333333,,0.50125,0.3758333333333333,,,,156.18916666666667,,,,0.0
2022-07-22,6.446666666666666,31.241428571428575,3.6209090909090906,2.7140909090909093,6.965454545454546,2.615,40.962272727272726,0.2381818181818182,10.19409090909091,0.385,,0.4818181818181818,0.3618181818181818,,,,223.36818181818182,,,,0.0
