From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-02,16.160714285714285,65.22857142857143,4.892142857142857,8.61357142857143,14.507142857142856,5.214999999999999,39.854285714285716,0.3242857142857143,100.3275,0.0,,,,,69.745,0.455,165.07571428571427,203.63222222222223,992.1942857142857,,,20.66714285714286,0.0
2021-12-03,22.853846153846156,125.84923076923077,5.806153846153847,11.170769230769231,17.21,6.865384615384615,39.777692307692305,0.49615384615384617,103.22857142857143,0.0,,,,,66.01538461538462,0.3823076923076923,169.5469230769231,183.655,992.6361538461539,,,23.657692307692308,0.0
2021-12-04,23.950416666666666,102.00666666666666,6.618333333333333,9.464583333333334,17.64,6.627916666666667,40.07625,0.4770833333333333,100.7325,0.0,,,,,81.03083333333333,0.3283333333333333,172.54208333333335,83.9725,992.9975,,,20.0025,0.0
2021-12-05,19.773333333333333,83.65875,6.335416666666667,8.959166666666667,16.805,6.257083333333333,39.742916666666666,0.435,101.63583333333334,0.0,,,,,74.11125,0.39458333333333334,178.10416666666666,162.205,992.8445833333334,,,21.21,0.0
2021-12-06,14.81,55.60357142857142,4.237857142857143,7.895714285714286,12.944999999999999,4.577142857142857,39.43214285714286,0.34500000000000003,106.29846153846155,0.0,,,,,75.53214285714286,0.43785714285714283,180.7564285714286,132.74777777777777,991.6999999999999,,,20.800714285714285,0.0
2021-12-07,27.2575,60.0475,0.8700000000000001,8.3875,8.6725,2.8975,41.295,0.2525,133.315,0.0,,,,,52.3575,0.585,130.41,208.4675,991.4325,,,28.255,0.0
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,21.894615384615385,89.81307692307692,4.253076923076923,11.253076923076922,15.672307692307694,5.923846153846155,40.176153846153845,0.4330769230769231,94.985,0.0,,,,,68.5307142857143,0.4521428571428571,179.8757142857143,176.58142857142857,994.3328571428572,,,24.29,0.0
2021-12-10,20.34857142857143,67.35214285714285,5.3221428571428575,9.226428571428572,15.654285714285715,5.7907142857142855,40.37714285714286,0.5128571428571428,86.71538461538461,0.0,,,,,77.99785714285714,0.41714285714285715,195.74571428571429,125.39142857142858,992.3121428571429,,,21.48428571428571,0.0
2021-12-11,15.419230769230769,33.01307692307692,2.126153846153846,6.4399999999999995,8.73076923076923,2.6353846153846154,38.83923076923077,0.37846153846153846,96.21900000000001,0.0,,,,,92.12923076923077,0.3946153846153846,160.87230769230771,63.0725,994.7723076923078,,,18.06692307692308,0.0023076923076923075
