From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-12-29,68.8,223.97625000000002,18.997619047619047,32.439499999999995,35.5747619047619,,7.95,0.5191666666666667,29.917916666666667,0.15833333333333333,0.16416666666666666,,2.135,8.085,19.212083333333336,37.54833333333333,0.7954166666666667,145.62208333333334,78.90208333333334,751.7854166666666,0.8629166666666667
2017-12-30,110.41083333333334,265.0779166666667,5.622083333333333,38.4425,19.420833333333334,,7.83125,0.7120833333333333,32.722500000000004,0.0,0.0,,,,18.309583333333332,39.062916666666666,0.90875,125.41000000000001,75.37416666666667,751.2095833333333,0.82625
2017-12-31,92.47083333333335,234.00125,20.464583333333334,42.55458333333333,34.16625,,8.340416666666668,0.6437499999999999,26.37291666666667,0.0,0.0,,,,18.377083333333335,30.32875,0.4906666666666667,86.51533333333333,63.58041666666667,751.2806666666667,0.67
2018-01-01,90.20611111111111,211.3557894736842,12.97,44.311052631578946,28.59526315789474,,9.197222222222223,0.8542105263157895,37.20315789473684,0.0,0.0,,,,22.47684210526316,23.28,,,100.95368421052632,,0.7026315789473684
2018-01-02,112.98647058823529,264.7905882352941,57.138823529411766,64.52941176470588,75.37176470588236,,9.818666666666667,0.978235294117647,34.642941176470586,0.0,0.0,,,,22.66470588235294,26.242941176470588,0.09714285714285716,110.00285714285714,99.92941176470588,751.2614285714286,0.7458823529411764
2018-01-03,137.24583333333334,336.8745833333333,71.16333333333334,69.96041666666666,90.03428571428572,,13.055217391304348,1.315,9.942083333333334,0.0,0.415,,0.2,,21.479166666666668,34.612500000000004,0.33416666666666667,83.915,84.51583333333333,751.9954166666666,0.6054166666666666
2018-01-04,115.22166666666668,256.18083333333334,63.821875,43.385,71.78875,,10.080833333333333,1.0970833333333332,27.255,0.0,0.03125,,,,21.375,35.74166666666667,0.43,135.08291666666665,81.35583333333334,752.4129166666667,0.6183333333333333
2018-01-05,113.82,263.3333333333333,36.18125,27.987916666666667,43.844166666666666,,7.295833333333333,0.875,18.830416666666668,0.0,0.0,,,,22.550416666666667,39.30125,0.5566666666666666,195.75666666666666,78.04125,753.3495833333333,0.6820833333333334
2018-01-06,120.17833333333334,263.59583333333336,10.068333333333333,18.576249999999998,18.11625,,7.687916666666666,0.7366666666666667,22.5275,0.0,0.0,,,,22.364583333333332,39.05041666666667,0.7975,198.59,79.19,753.2120833333333,0.6945833333333334
2018-01-07,96.7675,244.06958333333333,26.8275,26.33,35.07375,,7.256666666666667,0.9154166666666667,55.21208333333333,0.0,0.017916666666666668,,,,21.0,37.52916666666667,0.4979166666666666,143.75375,62.223333333333336,751.5124999999999,0.7795833333333334
2018-01-08,62.80461538461539,233.01615384615386,15.60923076923077,35.27153846153846,30.92076923076923,,6.480769230769231,1.313076923076923,38.676153846153845,0.0,0.0,,,,23.273076923076925,33.63846153846154,0.6330769230769231,54.37615384615385,145.6169230769231,752.0846153846154,0.8361538461538461
2018-01-09,104.05692307692308,294.3276923076923,19.204615384615384,43.67769230769231,37.28,,7.2299999999999995,1.0669230769230769,13.596153846153847,0.0,0.04846153846153846,,,,25.662307692307692,33.353846153846156,0.5992307692307692,49.29076923076923,106.29846153846152,751.2769230769231,0.8723076923076923
2018-01-10,92.16083333333334,238.0,9.467142857142857,32.860952380952384,23.276190476190475,,9.2925,0.7087500000000001,37.099583333333335,0.0,0.0,,,,23.375416666666666,35.23583333333333,0.5816666666666667,91.74000000000001,74.79708333333333,749.6745833333333,0.9141666666666667
2018-01-11,120.04944444444443,338.0127777777777,70.17500000000001,35.74055555555556,70.5611111111111,,8.258333333333333,1.3622222222222222,44.159444444444446,0.0,0.245,,,,21.285,33.78944444444445,0.43777777777777777,58.67888888888889,49.15722222222222,748.7816666666666,1.11
2018-01-12,175.47208333333333,383.63041666666663,90.91958333333334,39.19291666666667,89.16416666666667,,7.073333333333333,1.0791666666666666,24.020416666666666,0.0,0.11499999999999999,,,,23.145,28.792083333333334,0.21916666666666665,132.28583333333333,70.68958333333333,751.2225,0.11
2018-01-13,154.73083333333332,349.62999999999994,61.21458333333333,37.88875,64.62333333333333,,5.7804166666666665,0.95125,36.00625,0.0,0.055,,,,24.674583333333334,29.294166666666666,0.25125000000000003,99.15791666666667,73.01583333333333,752.0858333333334,-0.31
2018-01-14,136.94416666666666,307.835,42.37291666666667,33.38583333333333,47.18958333333333,,7.331666666666667,0.8404166666666666,20.090416666666666,0.0,0.04125,,,,25.356666666666666,26.469583333333333,0.3775,130.09708333333333,78.2325,752.145,0.14375000000000002
2018-01-15,164.09478260869565,380.7660869565217,95.8904347826087,36.3795652173913,97.58565217391303,,8.897391304347826,1.547826086956522,26.73695652173913,0.0,0.45217391304347826,,0.125,,24.55826086956522,24.1504347826087,0.43999999999999995,105.85391304347826,86.67478260869565,751.4904347826086,1.0047826086956522
2018-01-16,148.51291666666665,323.1358333333333,86.585,32.263333333333335,82.07416666666667,,6.077083333333333,0.9879166666666667,20.344583333333333,0.0,0.28875,,0.2,,23.790833333333335,24.715416666666666,0.35708333333333336,150.31416666666667,82.32000000000001,753.6554166666666,0.4141666666666666
2018-01-17,120.57,279.53125,55.85791666666666,26.5125,54.22666666666667,,7.425416666666667,1.01875,21.759583333333335,0.0,0.03833333333333333,,,,23.8225,31.42625,0.5678260869565218,178.84958333333336,81.44416666666666,754.3308333333333,0.15375
2018-01-18,107.81124999999999,253.75708333333333,24.545416666666668,23.686666666666667,27.64708333333333,,6.32125,0.6191666666666666,27.44333333333333,0.0,0.015416666666666667,,,,24.102083333333336,32.7125,0.37999999999999995,182.35666666666668,80.73375,752.4074999999999,0.42791666666666667
2018-01-19,140.98458333333335,278.9470833333333,6.195416666666667,13.962916666666667,7.770833333333333,,7.102916666666666,0.5575,29.29375,0.0,0.0,,,,23.86375,32.763333333333335,0.96875,180.70000000000002,77.86541666666666,751.6437500000001,0.3854166666666667
2018-01-20,103.32333333333334,245.79666666666665,7.337999999999999,10.558,6.115333333333334,,11.409166666666666,0.6916666666666668,23.287916666666664,0.0,0.0,,,,22.9075,26.186666666666667,0.6666666666666666,146.41875000000002,84.75583333333334,751.6175,-0.07333333333333333
2018-01-21,128.51958333333334,308.7129166666667,13.459285714285715,23.844285714285714,23.52785714285714,,11.803333333333335,1.1225,22.34,0.0,0.13083333333333333,,,,22.679166666666664,25.54041666666667,0.37958333333333333,125.1725,83.15125,753.19625,0.1525
2018-01-22,118.17347826086957,259.77478260869566,16.22217391304348,31.520434782608696,26.909565217391304,,7.338260869565217,0.5439130434782609,26.24318181818182,0.0,0.0,,,,23.409565217391304,29.86,0.4452380952380952,136.21380952380952,80.14391304347826,755.3078260869567,0.3769565217391304
2018-01-23,92.65333333333332,249.49708333333334,16.626190476190477,34.603809523809524,28.109999999999996,,7.347083333333334,0.7004166666666666,16.813333333333333,0.0,0.0,,,,23.36,38.723333333333336,1.3858333333333333,257.3225,75.51166666666667,755.63625,0.725
2018-01-24,167.74249999999998,357.84083333333336,15.615,28.918333333333333,26.682083333333335,,5.1213043478260865,1.4479166666666667,34.52291666666667,0.0,0.3904166666666667,,,,21.425,42.0725,0.635,168.03333333333333,78.54166666666667,752.6866666666666,1.1520833333333333
2018-01-25,133.59791666666666,284.66416666666663,13.480833333333335,27.479166666666668,24.694166666666664,,5.39375,1.1025,61.611250000000005,0.0,0.13541666666666666,,,,21.717083333333335,40.18125,0.4679166666666667,139.07041666666666,82.08083333333333,753.3808333333333,1.1745833333333333
2018-01-26,140.73833333333334,303.33708333333334,11.222499999999998,31.545833333333334,24.49416666666667,,7.090833333333333,1.0454166666666667,69.18375,0.0,0.44875,,,,21.936666666666667,39.52,0.3070833333333333,176.6883333333333,85.06708333333334,753.3983333333334,1.2195833333333332
2018-01-27,149.4908333333333,325.755,11.672916666666666,31.1825,26.0175,,5.449583333333333,1.21,69.19875,0.0,0.48500000000000004,,,,22.47583333333333,39.01208333333333,0.2234782608695652,157.23333333333332,85.0625,753.875,1.32125
2018-01-28,136.01333333333335,304.0679166666667,11.669166666666667,31.91916666666667,22.416666666666668,,7.192083333333334,0.8229166666666666,71.93416666666667,0.0,0.2654166666666667,,,,23.789583333333336,35.068333333333335,0.27791666666666665,148.755,84.73291666666667,753.4475000000001,1.2158333333333333
2018-01-29,151.62521739130435,359.3717391304348,10.681304347826087,33.95739130434782,22.944347826086958,,10.15913043478261,1.5530434782608695,40.27913043478261,0.0,0.6865217391304348,,0.28750000000000003,,24.06,36.05,0.34,128.67217391304348,72.5104347826087,752.1078260869565,1.098695652173913
2018-01-30,143.7195652173913,364.3195652173913,10.993478260869566,34.02130434782609,20.840434782608696,,9.084090909090909,1.1617391304347826,16.16695652173913,0.0,1.018695652173913,,0.6366666666666666,,25.19391304347826,39.39,0.4956521739130435,199.2126086956522,84.45304347826087,751.5852173913044,1.2069565217391305
2018-01-31,113.00857142857141,275.5625,15.428421052631577,29.886315789473684,25.44105263157895,,11.99842105263158,1.4923809523809524,18.473,0.0,0.18714285714285714,,,,25.871428571428574,39.077619047619045,0.4838095238095238,129.24380952380952,90.62714285714286,752.6780952380952,1.1161904761904762
2018-02-01,139.49416666666667,308.7004166666666,18.409166666666668,31.080833333333334,29.17625,,7.708333333333333,1.4208333333333334,22.175,0.0,0.17416666666666666,,,,25.454166666666666,35.380833333333335,0.24733333333333332,186.90933333333334,76.39375,752.9833333333332,0.8008333333333333
2018-02-02,109.8904347826087,275.82695652173913,21.942608695652176,33.53521739130434,33.12086956521739,,6.630434782608695,0.9156521739130435,20.35478260869565,0.0,0.0,,,,25.113478260869567,29.711739130434783,0.9643478260869565,210.50739130434783,71.3586956521739,754.3660869565217,0.53
2018-02-03,102.86874999999999,276.28375,18.4875,31.415,27.490625,,7.283913043478261,0.7675000000000001,26.090833333333332,0.0,0.08041666666666666,,,,24.69666666666667,24.006666666666664,0.6954166666666667,112.38333333333333,81.7975,752.8783333333334,0.41041666666666665
