From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2022-11-10,34.8975,74.66083333333333,4.335,40.80291666666667,44.55708333333333,106.97041666666667,2.7576923076923077,0.3025,8.147916666666667,,4.885000000000001,,,,6.399583333333333,85.90041666666667,0.29625,141.61458333333334,105.42208333333333,,0.0
2022-11-11,45.537,79.857,6.497894736842105,35.774,40.8565,98.5805,8.30125,0.2705,8.148,,3.779,,,,5.567,82.5025,0.2331578947368421,122.5395,98.90549999999999,,0.0
2022-11-12,54.72,90.515,6.825,24.728333333333335,29.405,69.42833333333333,10.106666666666666,0.23916666666666667,8.028333333333334,,4.749090909090909,,,,2.4541666666666666,94.60333333333334,0.10333333333333333,110.34833333333334,13.381666666666666,,0.0
2022-11-13,65.6209090909091,113.35772727272727,4.863571428571428,23.32625,18.697727272727274,63.749375,9.396923076923077,0.3018181818181818,8.010454545454545,,4.831363636363637,,,,5.494545454545454,73.1236842105263,0.26333333333333336,134.9109090909091,104.68227272727273,,0.0
2022-11-14,17.106428571428573,23.33533333333333,1.23875,19.74705882352941,18.254117647058823,55.229375,9.609444444444444,0.31833333333333336,9.178333333333335,,3.3672222222222223,,,,4.195,89.2176923076923,0.7138888888888889,220.31555555555553,93.58055555555556,,0.005
2022-11-15,19.283636363636365,58.59090909090909,6.759,27.529000000000003,26.9575,76.24625,11.110909090909091,0.3016666666666667,9.06909090909091,,2.6125000000000003,,,,7.823636363636364,71.89181818181818,0.38636363636363635,241.85,149.88181818181818,,0.0
2022-11-16,33.67842105263158,78.80315789473684,8.431111111111111,30.394,32.857,92.894,16.3505,0.377,8.7175,,3.967,,,,5.5595,84.1605,0.253,198.59099999999998,54.551,,0.0
2022-11-17,47.69708333333333,103.13166666666666,5.457916666666667,36.99791666666667,39.199999999999996,103.46333333333332,7.493333333333333,0.30416666666666664,8.535416666666666,,8.8275,,,,6.0075,73.33421052631579,0.21666666666666667,157.20708333333332,109.67125,,0.0
2022-11-18,66.55458333333333,141.72083333333333,9.906086956521738,33.06125,37.470416666666665,102.04791666666667,6.262083333333333,0.30083333333333334,8.540000000000001,,4.286666666666666,,,,5.253181818181818,80.97583333333334,0.20375,118.09249999999999,102.71791666666667,,0.0
2022-11-19,50.11692307692307,96.2423076923077,9.906153846153845,31.078461538461536,36.93,98.11384615384615,5.378461538461538,0.23461538461538461,8.356923076923078,,4.444615384615385,,,,3.5446153846153843,89.42692307692307,0.3030769230769231,157.5723076923077,60.92,,0.0
