From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-03-19,7.071052631578947,23.28904761904762,1.0295238095238095,2.7923809523809524,1.0071428571428571,2.610952380952381,16.993333333333332,0.0,56.511428571428574,0.0038095238095238095,0.022857142857142857,0.015,0.043333333333333335,0.023636363636363636,43.21523809523809,4.281428571428571,154.71761904761905,126.07238095238095,,,,13.182857142857141,0.0
2021-03-20,5.722727272727273,21.445833333333336,1.0691666666666666,2.7733333333333334,0.9616666666666668,2.5658333333333334,16.087083333333336,0.0,48.44416666666667,0.00375,0.017499999999999998,0.026666666666666665,0.024444444444444446,0.0225,36.22833333333333,4.01375,166.55458333333334,114.14416666666666,,,,13.210416666666667,0.0
2021-03-21,3.8785000000000003,48.35541666666666,1.0345833333333334,2.7133333333333334,0.9554166666666667,2.55375,16.487083333333334,0.0,61.67250000000001,0.0062499999999999995,0.01,0.01,0.01636363636363636,0.017142857142857144,28.32166666666667,8.035,179.40791666666667,123.36791666666666,,,,13.625,0.0
2021-03-22,13.354347826086956,43.78458333333333,1.0891666666666666,2.8204166666666666,0.9674999999999999,2.655,20.166666666666668,0.0,64.11666666666666,0.004166666666666667,0.008749999999999999,0.018235294117647058,0.043043478260869565,0.03,32.59875,5.14375,169.37,120.56333333333333,,,,13.926250000000001,0.0
2021-03-23,11.167499999999999,30.482083333333332,1.1116666666666666,2.8516666666666666,0.9329166666666667,2.660416666666667,20.078333333333333,0.0,65.20458333333333,0.0025,0.0075,0.034,0.024,0.017499999999999998,28.05,5.5183333333333335,186.5475,127.79791666666667,,,,14.240833333333333,0.0
2021-03-24,8.924583333333333,24.935000000000002,1.0704166666666668,2.859166666666667,1.0295833333333333,2.66125,21.920833333333334,0.0,84.65666666666667,0.0004166666666666667,0.005833333333333334,0.02,0.018,0.0125,37.14083333333333,7.444583333333333,190.65166666666667,91.84125,,,,14.395416666666668,0.0
2021-03-25,6.4226086956521735,103.3913043478261,1.0970833333333334,2.83,0.9620833333333333,2.6454166666666667,17.272916666666667,0.0,65.55958333333334,0.005833333333333334,0.010416666666666666,0.03142857142857143,0.03333333333333333,0.025384615384615387,27.72125,9.354166666666666,187.76041666666666,145.62125,,,,14.391666666666666,0.0
2021-03-26,35.23695652173913,105.59833333333334,1.0566666666666666,2.78,0.9683333333333333,2.5816666666666666,19.605833333333333,0.0,66.33458333333333,0.0033333333333333335,0.0075,0.021111111111111112,0.0245,0.02,23.31041666666667,7.31625,184.63875,137.10333333333332,,,,13.424166666666666,0.0
2021-03-27,13.368235294117646,107.05588235294118,1.055,2.7304166666666667,0.9454166666666667,2.5625,24.202083333333334,0.0,92.27041666666666,0.0,0.00125,0.02,0.033,0.013333333333333334,28.993750000000002,5.990833333333334,163.87,119.27583333333332,,,,13.7125,0.0
2021-03-28,64.92,187.2709523809524,1.085,2.814166666666667,0.9741666666666666,2.627083333333333,22.33666666666667,0.0,80.1875,0.0004166666666666667,0.005416666666666667,0.03428571428571429,0.04111111111111111,0.03375,26.662916666666664,4.46125,158.9908333333333,124.69,,,,13.782916666666667,0.0
2021-03-29,28.482105263157894,82.69,1.1199999999999999,2.9250000000000003,1.01125,2.716666666666667,24.514166666666668,0.0,95.20458333333333,0.0016666666666666668,0.007083333333333334,0.022000000000000002,0.014000000000000002,0.016666666666666666,34.474583333333335,6.433333333333334,166.33375,79.62458333333333,,,,14.497083333333334,0.0
2021-03-30,5.5,45.202,1.0320833333333332,2.8000000000000003,1.0283333333333333,2.5541666666666667,13.956249999999999,0.0,57.46875,0.00125,0.0016666666666666668,0.02,0.024545454545454547,0.02,57.20043478260869,6.475217391304348,162.62391304347827,57.8475,,,,10.020434782608696,0.9929166666666666
