From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),Xylene (ug/m3)
2022-06-23,17.84375,0.9193749999999999,19.410625,10.94875,3.578125,0.0,16.2075,0.0,0.10375,,52.484375,1.643125,254.90625,217.59375,704.703125,-2.591875,30.905625,0.0
2022-06-24,16.333333333333332,0.8137500000000001,18.017083333333332,10.014583333333333,2.6041666666666665,0.0,16.1875,0.0,0.11458333333333333,,63.8125,1.8966666666666667,218.15625,120.76041666666667,703.2422727272727,-1.9683333333333335,28.16875,0.005416666666666667
2022-06-25,15.15625,0.7104166666666667,17.370833333333334,9.62375,1.6891666666666667,0.0,17.374166666666667,0.0,0.115,,62.385416666666664,1.9691666666666665,223.04166666666666,127.23958333333333,700.9606666666666,-1.1304166666666666,27.93875,0.004583333333333333
2022-06-26,19.020833333333332,0.7882608695652173,18.54041666666667,10.22125,2.2708333333333335,0.0,16.508333333333333,0.0,0.08791666666666666,,67.33333333333333,2.14875,258.5416666666667,103.72916666666667,702.1664285714286,-2.7529166666666662,27.152083333333334,0.0
2022-06-27,20.302083333333332,0.7520833333333333,17.28125,9.628333333333334,3.5533333333333332,0.0,14.25875,0.0,0.08833333333333333,,72.25,1.85875,257.1979166666667,92.89583333333333,703.6979166666666,-2.1466666666666665,26.352083333333336,0.0
2022-06-28,18.75,1.56625,16.129166666666666,9.8075,3.2916666666666665,0.0,13.252916666666666,0.0,0.13083333333333333,,74.77083333333333,1.8454166666666667,204.45833333333334,92.125,703.4583333333334,-1.9620833333333334,26.030416666666667,0.09916666666666667
2022-06-29,24.802083333333332,2.9433333333333334,17.118333333333336,11.50625,3.4391304347826086,0.0,14.816666666666668,0.0,0.13708333333333333,,66.16666666666667,1.4041666666666668,206.9375,129.22916666666666,702.047619047619,0.5704166666666667,28.441666666666666,0.15708333333333332
2022-06-30,24.885416666666668,3.629583333333333,19.887916666666666,13.53125,3.3995833333333336,0.1519047619047619,16.087083333333336,0.0,0.12458333333333334,,64.58333333333333,1.6145833333333333,223.10083333333333,123.65625,701.8666666666667,0.7079166666666666,29.343333333333334,0.14333333333333334
2022-07-01,18.479166666666668,6.086250000000001,17.775,14.393749999999999,6.005,0.53125,19.74125,0.0,0.11083333333333334,,63.53125,1.97,171.04166666666666,154.14583333333334,702.2819047619048,0.7062499999999999,30.33791666666667,0.1275
2022-07-02,26.072916666666668,13.324166666666668,16.64375,19.684583333333332,7.352916666666666,0.4716666666666667,19.020833333333332,0.0,0.135,,72.5,1.62625,170.72916666666666,108.53125,701.3092857142857,0.7045833333333333,28.709166666666665,0.155
2022-07-03,28.260416666666668,5.611666666666667,19.059583333333332,23.47666666666667,5.484583333333333,0.42041666666666666,17.330416666666668,0.0,0.3183333333333333,,72.88541666666667,1.41375,140.40625,116.46875,701.6,0.69125,28.955,0.36541666666666667
2022-07-04,24.697916666666668,4.506666666666667,15.366666666666667,20.46625,4.701666666666667,0.3416666666666666,19.330000000000002,0.0,0.18708333333333335,,77.91666666666667,1.54625,202.625,94.65625,701.015625,0.655,27.78833333333333,0.215
2022-07-05,14.29875,5.005833333333333,13.409166666666666,19.59625,3.8825000000000003,0.29250000000000004,21.844166666666666,0.0,0.11166666666666668,,71.96875,1.9383333333333335,215.91666666666666,147.09375,700.1875,0.67125,28.55875,0.12958333333333333
2022-07-06,18.885416666666668,11.6075,14.981250000000001,17.406666666666666,4.804583333333333,0.38375000000000004,21.02,0.0,0.10125,,76.42708333333333,2.1395833333333334,248.03125,81.25,701.7894736842105,0.64875,27.584166666666665,0.11708333333333333
2022-07-07,20.944583333333334,4.745,15.264166666666666,20.514166666666664,5.285416666666667,0.39375,20.56625,0.0,0.08875,,71.05208333333333,2.2275,228.94791666666666,109.94458333333334,704.1666666666666,0.6920833333333333,28.71083333333333,0.10166666666666667
2022-07-08,22.541666666666668,4.8549999999999995,15.017916666666666,20.242916666666666,4.0408333333333335,0.29416666666666663,20.2575,0.0,0.10416666666666667,,82.38541666666667,2.0370833333333334,215.76041666666666,42.166666666666664,702.3522727272727,0.6408333333333334,26.215833333333336,0.12
2022-07-09,16.34375,4.922083333333333,13.903333333333334,19.710416666666667,5.326666666666667,0.39875,20.142083333333336,0.0,0.08750000000000001,,85.78125,2.3208333333333333,187.92708333333334,27.3125,700.0,0.6229166666666667,24.96166666666667,0.09958333333333334
2022-07-10,14.8125,7.305833333333333,19.021666666666665,31.80666666666667,2.4808333333333334,0.18916666666666668,11.384166666666667,0.0,0.09500000000000001,,85.91666666666667,2.4566666666666666,192.0625,22.520833333333332,700.0625,0.5116666666666667,24.8475,0.11083333333333334
2022-07-11,20.022727272727273,54.84400000000001,62.657272727272726,58.306363636363635,12.705454545454545,0.8827272727272727,12.413636363636364,0.0,0.06636363636363636,,84.50727272727273,2.4681818181818183,225.89363636363635,38.166363636363634,706.0681818181819,0.5109090909090909,26.060909090909092,0.07454545454545455
2022-07-12,18.985294117647058,0.9376470588235294,15.667647058823531,8.771764705882353,2.6405882352941177,0.22764705882352942,19.711764705882356,0.0,0.05470588235294118,,85.95588235294117,2.648235294117647,223.4558823529412,39.25,704.0735294117648,0.4388235294117647,25.117058823529412,0.05823529411764706
2022-07-13,22.479166666666668,0.8366666666666666,15.758333333333333,8.868333333333334,2.765833333333333,0.24250000000000002,22.205833333333334,0.0,0.06999999999999999,,85.8125,3.0083333333333333,229.5625,23.3125,,0.38916666666666666,25.118333333333336,0.0775
2022-07-14,22.083333333333332,0.6704166666666667,14.698333333333332,8.030833333333334,3.1512499999999997,0.2708333333333333,23.222083333333334,0.0,0.065,,80.53125,2.6662500000000002,228.61458333333334,81.26041666666667,700.0,0.6725,26.56458333333333,0.07083333333333333
2022-07-15,18.166666666666668,0.5908695652173913,13.822916666666666,7.609583333333333,3.3541666666666665,0.2966666666666667,23.702083333333334,0.0,0.08333333333333333,,72.55208333333333,2.5025,249.75,96.94791666666667,702.1911764705883,0.7029166666666665,28.37291666666667,0.09500000000000001
2022-07-16,19.8125,0.7687499999999999,13.370416666666666,7.43875,2.5720833333333335,0.22083333333333333,22.5175,0.0,0.07333333333333333,,69.27083333333333,2.35875,246.09375,139.66666666666666,703.3333333333334,0.6924999999999999,29.40375,0.08291666666666667
2022-07-17,20.166666666666668,0.6354166666666666,13.058750000000002,7.21375,3.4858333333333333,0.29958333333333337,23.59166666666667,0.0,0.10833333333333334,,78.20833333333333,1.8220833333333333,197.57291666666666,63.385416666666664,704.03125,0.61375,27.916666666666668,0.12416666666666666
