From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-06-16,13.749375,18.37,5.416666666666667,2.5187500000000003,5.275833333333334,7.1575,9.28125,0.25875,34.8925,0.29,,0.3129166666666667,0.3329166666666667,,98.72666666666667,0.7241666666666666,143.00708333333333,39.76307692307692,986.5566666666667,23.284583333333334,0.034166666666666665
2022-06-17,20.664166666666667,14.71,5.4624999999999995,2.4962500000000003,5.285416666666666,8.166666666666666,9.110000000000001,0.30416666666666664,60.40958333333333,0.3425,,0.36874999999999997,0.39166666666666666,,95.12541666666668,0.7108333333333333,137.34125,114.92999999999999,987.0191666666666,24.559166666666666,0.07125
2022-06-18,23.184761904761906,26.03875,5.420416666666667,2.509583333333333,5.272916666666666,8.045833333333333,9.166666666666666,0.27416666666666667,65.28125,0.3070833333333333,,0.32875,0.3516666666666666,,92.63875,0.9349999999999999,126.71791666666667,124.631875,984.2033333333334,25.314166666666665,0.10833333333333332
2022-06-19,40.13428571428572,35.901428571428575,5.411666666666666,2.53,5.278333333333333,8.035833333333334,9.511666666666667,0.34125,50.06333333333333,0.38083333333333336,,0.41125000000000006,0.4379166666666667,,90.39416666666666,0.8941666666666667,162.28333333333333,316.53153846153845,986.8645833333334,26.162916666666664,0.05416666666666666
2022-06-20,34.30769230769231,51.63928571428572,5.397916666666667,2.5516666666666667,5.28,9.023333333333333,10.119166666666667,0.41041666666666665,38.19083333333334,0.45875,,0.4916666666666667,0.52375,,87.02583333333332,1.07875,192.53791666666666,248.48117647058825,980.2425,27.404583333333335,0.12833333333333333
2022-06-21,31.07384615384615,54.36071428571428,5.388636363636364,2.4,5.118636363636363,10.227727272727272,9.709545454545454,0.4636363636363636,58.56095238095238,0.5186363636363637,,0.5572727272727273,0.5995454545454545,,86.64380952380952,0.8952380952380953,168.29095238095238,250.6457142857143,984.9942857142858,28.067619047619047,0.20590909090909093
2022-06-22,26.864347826086956,47.44875,5.38375,2.5075,5.2370833333333335,8.795,10.761249999999999,0.335,49.35583333333333,0.37375,,0.40166666666666667,0.42625,,79.95208333333333,1.1824999999999999,204.37333333333333,370.18999999999994,989.74125,29.54041666666667,0.04374999999999999
2022-06-23,12.674166666666666,27.842083333333335,5.434166666666666,2.557916666666667,5.304583333333333,8.7675,10.446250000000001,0.1779166666666667,23.295,0.19999999999999998,,0.21375,0.22624999999999998,,79.07125,2.0241666666666664,253.08166666666668,356.1794117647059,992.0220833333333,29.59583333333333,0.05416666666666666
2022-06-24,14.835833333333333,28.37875,5.43875,2.5225,5.284583333333333,10.12875,10.770416666666668,0.14833333333333334,29.988333333333333,0.16749999999999998,,0.18041666666666667,0.19125,,80.82458333333334,1.2237500000000001,209.775,291.37052631578945,985.1358333333333,29.480416666666667,0.049166666666666664
2022-06-25,21.29,32.51,5.435833333333334,2.5212499999999998,5.279166666666667,7.09125,10.656666666666666,0.18833333333333335,29.141666666666666,0.21125000000000002,,0.22624999999999998,0.23875,,83.615,1.1383333333333334,211.87166666666667,339.938,983.7770833333334,29.184583333333332,0.10458333333333332
2022-06-26,9.434583333333334,19.45958333333333,5.444583333333333,2.49375,5.28625,7.360416666666667,10.531666666666666,0.13416666666666668,22.38,0.15208333333333335,,0.16374999999999998,0.17375,,81.02458333333333,1.89,241.86791666666667,258.565625,986.2591666666667,29.247083333333332,0.10916666666666665
2022-06-27,16.077916666666667,29.098333333333333,5.434583333333333,2.545,5.2941666666666665,7.50125,10.738333333333335,0.17958333333333334,32.94083333333334,0.20166666666666666,,0.21791666666666668,0.23083333333333333,,84.73,1.5512500000000002,238.18125,189.87875,980.4925,28.61916666666667,0.13708333333333333
2022-06-28,15.069523809523808,28.138571428571428,5.417916666666667,2.5520833333333335,5.2908333333333335,6.610416666666667,10.357083333333334,0.24166666666666667,36.12375,0.27,,0.2925,0.31125,,90.99624999999999,1.14375,207.38916666666668,141.96,986.9379166666666,27.381666666666664,0.06624999999999999
2022-06-29,18.77857142857143,34.50380952380952,5.413333333333333,2.5229166666666667,5.269583333333333,5.80875,8.73625,0.3066666666666667,38.19416666666667,0.345,,0.3741666666666667,0.3979166666666667,,91.30208333333333,0.77875,162.38875,106.229375,983.9920833333334,26.687083333333334,0.06624999999999999
2022-06-30,21.21625,42.744166666666665,5.417916666666667,2.558333333333333,5.285416666666666,5.685,9.019583333333333,0.32916666666666666,44.92083333333333,0.36874999999999997,,0.3979166666666667,0.42333333333333334,,82.05916666666667,0.9316666666666666,195.54416666666665,341.31875,982.5291666666667,29.08583333333333,0.18041666666666667
2022-07-01,15.7935,31.465416666666666,5.457916666666667,2.5095833333333335,5.295416666666667,5.6525,10.09,0.22958333333333333,61.98541666666667,0.2591666666666667,,0.28956521739130436,0.3095652173913043,,82.02041666666666,1.1775,141.08374999999998,257.05611111111114,978.3545833333333,28.842083333333335,0.14333333333333334
2022-07-02,17.135833333333334,39.87916666666667,5.422083333333333,2.566666666666667,5.299166666666666,4.877083333333333,10.81,0.21625000000000003,51.79541666666666,0.24208333333333334,,0.26125,0.2775,,75.33125,1.2641666666666667,180.38166666666666,312.86055555555555,978.1416666666668,30.754583333333333,0.18666666666666665
