From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2020-06-23,10.802083333333334,38.729166666666664,4.102083333333334,9.78625,8.52,3.807916666666667,4.803333333333334,0.6554166666666666,30.317916666666665,0.1691666666666667,0.9329166666666667,29.197916666666668,67.83333333333333,0.8983333333333333,180.14583333333334,71.04166666666667,,0.042916666666666665,0.09708333333333334,0.005,23.70583333333333
2020-06-24,11.347083333333332,33.600833333333334,4.712083333333333,12.255,10.35,4.07,5.022916666666666,0.78125,25.247500000000002,0.3458333333333334,1.70125,29.619583333333335,78.25,0.6770833333333334,151.33333333333334,34.395833333333336,,0.006666666666666667,0.16583333333333333,0.16666666666666666,21.96291666666667
2020-06-25,14.417083333333332,33.17375,4.536666666666666,11.353333333333333,9.7325,4.592083333333333,5.9629166666666675,0.725,35.70583333333333,0.35125,1.47875,30.088333333333335,79.58333333333333,0.6558333333333334,200.1875,27.65625,,-0.004166666666666667,0.1325,0.04666666666666667,22.122500000000002
2020-06-26,22.82260869565217,55.95608695652174,3.4095833333333334,11.498333333333333,8.88875,6.128333333333333,6.066666666666666,0.6754166666666667,32.22125,0.43375,1.6466666666666667,30.409583333333334,77.125,0.45166666666666666,121.125,36.520833333333336,,-0.00375,0.1225,0.0,22.885416666666668
2020-06-27,17.90625,35.50333333333334,3.858333333333333,12.814166666666667,9.962083333333334,4.9775,5.645833333333333,0.71625,44.12916666666666,0.5116666666666666,2.2258333333333336,29.694999999999997,79.10416666666667,0.4458333333333333,157.59375,25.635416666666668,,0.012083333333333335,0.14375000000000002,0.10375000000000001,22.66625
2020-06-28,8.478260869565217,23.28125,4.244583333333334,12.486666666666666,10.065833333333332,3.3479166666666664,5.542083333333333,0.7433333333333333,29.666666666666668,0.3329166666666667,1.2379166666666668,28.071250000000003,80.67708333333333,0.5754166666666667,195.14583333333334,51.15625,,0.016666666666666666,0.5595833333333333,0.0675,22.551666666666666
2020-06-29,8.66304347826087,20.6875,4.4487499999999995,12.823333333333332,10.4175,3.8266666666666667,5.545416666666667,0.7354166666666666,29.76375,0.32375,1.4495833333333332,28.645,76.86458333333333,0.46166666666666667,160.95833333333334,28.895833333333332,,0.004583333333333333,0.14333333333333334,0.005,22.99416666666667
2020-06-30,7.600833333333333,15.485652173913044,4.650416666666667,12.497083333333334,10.42625,3.4566666666666666,5.463333333333334,0.6525,38.382083333333334,0.26208333333333333,1.2775,29.630416666666665,78.03833333333334,0.7470833333333333,200.13208333333333,62.75,,0.024999999999999998,0.13791666666666666,0.1975,22.21291666666667
2020-07-01,13.068181818181818,20.261363636363637,3.67125,7.535416666666666,6.975833333333333,3.895,5.576250000000001,0.64,23.74416666666667,0.20541666666666666,0.9187500000000001,30.375833333333333,78.46875,0.5704166666666667,201.27083333333334,27.385416666666668,,0.023750000000000004,0.09875,0.2916666666666667,22.23625
2020-07-02,10.110952380952382,17.48090909090909,3.4125,5.1075,5.48875,3.592916666666667,4.627916666666667,0.5695833333333333,20.159166666666668,0.12666666666666668,0.625,29.002916666666668,81.20833333333333,0.8933333333333334,178.86458333333334,15.895833333333334,,0.05833333333333333,0.07125,0.05166666666666667,21.505416666666665
2020-07-03,8.94608695652174,20.276363636363637,3.8554166666666667,7.7508333333333335,7.254583333333333,3.1991666666666667,7.468333333333334,0.5691666666666667,21.53125,0.16541666666666668,0.6633333333333333,28.82166666666667,71.54166666666667,1.23,159.65625,74.44791666666667,,0.07625,0.07791666666666668,0.0,22.890416666666667
2020-07-04,13.176666666666668,32.11125,3.5925,7.5075,6.923749999999999,3.110416666666667,5.099583333333333,0.5833333333333334,25.17833333333333,0.22333333333333336,0.7133333333333334,27.550416666666667,72.96166666666666,1.0912499999999998,155.29166666666666,15.416666666666666,736.0,0.06999999999999999,0.09416666666666666,0.010416666666666666,22.150000000000002
2020-07-05,14.135416666666666,37.40291666666666,2.8833333333333333,5.411666666666666,5.217083333333334,3.3674999999999997,3.670833333333333,0.5845833333333333,23.722916666666666,0.245,0.6158333333333333,27.424583333333334,77.23958333333333,0.7870833333333334,130.0,16.4375,,0.03791666666666667,0.08,0.0,21.9425
2020-07-06,12.67375,39.46541666666666,3.5066666666666664,6.949583333333333,6.5254166666666675,3.654166666666667,4.142916666666667,0.6191666666666666,24.187916666666666,0.2304166666666667,0.7129166666666666,28.421666666666667,75.28125,1.1145833333333333,160.51041666666666,6.1875,,0.03958333333333334,0.09916666666666667,0.0,22.094583333333333
2020-07-07,11.32625,34.06583333333334,2.9675,6.08625,5.6499999999999995,3.35375,5.411666666666666,0.6191666666666666,27.185833333333335,0.18416666666666667,0.63125,29.183333333333334,70.71875,0.8870833333333333,150.69791666666666,90.85416666666667,,0.055,0.08708333333333333,0.0,23.359583333333333
2020-07-08,9.823333333333332,25.92,3.97875,8.10875,7.5616666666666665,3.1966666666666668,4.948333333333333,0.60875,26.437916666666666,0.18333333333333335,1.0883333333333334,29.416666666666668,73.27083333333333,0.8312499999999999,149.53125,88.09375,,0.021666666666666667,0.11541666666666667,0.04125,23.07166666666667
2020-07-09,7.423333333333333,18.652173913043477,4.190833333333333,8.352083333333333,7.84,3.2583333333333333,4.9887500000000005,0.6308333333333334,27.354166666666668,0.23875000000000002,1.19125,29.64833333333333,77.125,0.8575,214.705,61.802083333333336,,0.04708333333333334,0.11416666666666668,0.09333333333333334,22.258333333333336
2020-07-10,8.350833333333332,19.375,3.2550000000000003,5.96625,5.821666666666666,3.174583333333333,6.413333333333334,0.6220833333333333,23.491666666666664,0.18125,0.8366666666666666,28.998333333333335,79.55208333333333,0.8520833333333333,178.79166666666666,39.166666666666664,,0.050833333333333335,0.09999999999999999,0.3383333333333333,21.492500000000003
2020-07-11,9.770833333333334,24.21875,3.4945833333333334,6.930416666666667,6.5325,3.2433333333333336,5.185,0.6375000000000001,22.34958333333333,0.30875,1.065,29.102083333333336,77.4375,0.7283333333333334,176.26041666666666,79.07291666666667,,0.037083333333333336,0.48041666666666666,0.03125,22.55541666666667
2020-07-12,9.743333333333334,21.649583333333336,3.145,7.517083333333333,6.5304166666666665,3.2525,5.137083333333333,0.6154166666666666,25.120833333333334,0.31416666666666665,1.3320833333333333,27.264166666666668,75.22916666666667,0.7591666666666667,204.10416666666666,95.35416666666667,,0.04416666666666667,0.14291666666666666,0.08333333333333333,22.654583333333335
2020-07-13,9.46875,25.59375,3.140833333333333,6.0,5.7508333333333335,2.9308333333333336,6.68375,0.62875,22.491666666666664,0.22624999999999998,1.01625,28.146666666666665,79.95833333333333,0.5870833333333333,177.0,60.854166666666664,,0.04416666666666667,0.10416666666666667,0.4579166666666667,22.055833333333336
2020-07-14,12.885416666666666,29.625,3.8995833333333336,7.9366666666666665,7.395,2.66125,4.707916666666667,0.6720833333333333,24.035833333333333,0.3275,1.2495833333333333,28.666666666666668,81.57291666666667,0.8054166666666668,159.125,3.0520833333333335,,0.06333333333333334,0.12333333333333334,0.0,21.588333333333335
2020-07-15,10.854166666666666,21.604166666666668,8.000416666666666,5.702916666666667,8.149583333333334,2.95875,5.83875,0.6083333333333333,39.35125,0.225,0.76625,28.954166666666666,82.45833333333333,0.8112499999999999,138.8125,6.25,,0.041666666666666664,0.09708333333333334,0.015,21.097083333333334
2020-07-16,9.71875,19.6875,3.0245833333333336,4.8620833333333335,5.024583333333333,2.9308333333333336,6.0495833333333335,0.5725,18.91,0.19166666666666665,0.6758333333333333,27.894583333333333,86.26041666666667,0.75625,115.29166666666667,10.15625,,0.02791666666666667,0.06958333333333334,0.22833333333333336,20.659166666666668
2020-07-17,10.956521739130435,24.565217391304348,3.470833333333333,5.8691666666666675,5.916666666666667,3.157916666666667,4.647083333333334,0.5933333333333334,22.399583333333336,0.16041666666666668,0.6654166666666667,28.51,77.15625,0.9141666666666667,177.26041666666666,87.58333333333333,,0.05541666666666667,0.09000000000000001,0.03125,22.214166666666667
2020-07-18,11.96875,27.104166666666668,4.068333333333333,8.3475,7.745833333333334,2.4941666666666666,4.9575000000000005,0.65,22.573333333333334,0.2733333333333334,1.0654166666666667,28.66916666666667,78.07291666666667,0.5008333333333334,211.22916666666666,35.53125,,0.01,0.6508333333333333,0.005,22.1725
2020-07-19,10.114583333333334,21.84375,3.5870833333333336,7.647916666666667,6.982083333333333,2.6149999999999998,4.566666666666666,0.66625,21.432083333333335,0.18958333333333333,0.73375,28.705833333333334,83.19791666666667,0.5129166666666667,200.71875,21.697916666666668,,0.011666666666666667,0.08416666666666667,0.11916666666666668,21.805833333333336
2020-07-20,14.552083333333334,30.333333333333332,2.5704166666666666,5.582916666666667,5.06125,2.9470833333333335,3.9608333333333334,0.67625,32.202083333333334,0.22083333333333333,0.6904166666666667,28.855416666666667,80.0625,0.7470833333333333,104.15625,90.375,,0.011250000000000001,0.08916666666666667,0.01,22.451666666666668
2020-07-21,13.875,30.083333333333332,2.620833333333333,5.37875,4.990833333333334,2.7145833333333336,5.129583333333334,0.6075,53.02391304347826,0.22541666666666668,0.7879166666666667,28.92125,74.23958333333333,0.62625,98.53125,103.5625,,0.001666666666666667,0.075,0.0,23.380416666666665
2020-07-22,18.958333333333332,35.010416666666664,2.4966666666666666,4.796666666666667,4.560416666666667,3.5170833333333333,4.89625,0.5925,36.358333333333334,0.24708333333333335,0.62375,28.89916666666667,78.04166666666667,0.6320833333333333,83.875,96.63541666666667,,0.012916666666666667,0.08208333333333333,0.0,22.972916666666666
2020-07-23,16.78125,33.145833333333336,2.79125,5.55125,5.211666666666667,3.51625,4.848333333333334,0.6329166666666667,28.26375,0.3095833333333333,0.9041666666666667,28.437083333333334,81.76041666666667,0.47458333333333336,155.6875,55.041666666666664,,0.0,0.08375,0.1875,22.337083333333336
2020-07-24,10.375,22.520833333333332,2.7495833333333333,5.495416666666666,5.121666666666667,2.967916666666667,5.33625,0.6091666666666667,27.64125,0.32416666666666666,1.0374999999999999,29.41625,83.5,0.38833333333333336,124.5625,36.083333333333336,,-0.005,0.08708333333333333,0.3591666666666667,21.611666666666665
