From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-02,5.07,15.529565217391305,2.8183333333333334,0.6208333333333333,4.095416666666667,9.819583333333332,15.595833333333333,0.3520833333333333,8.30125,0.07083333333333333,,0.08875,0.10583333333333333,92.30624999999999,1.0045833333333334,162.97083333333333,165.38230769230768,887.8066666666667,,,
2022-09-03,1.734,11.637500000000001,1.92375,0.2473913043478261,2.4691666666666667,9.393749999999999,15.551666666666668,0.22916666666666666,9.279166666666667,0.04541666666666667,,0.05833333333333334,0.06833333333333334,91.295,1.9737500000000001,206.82208333333335,186.85076923076923,885.8133333333334,,,
2022-09-04,1.63,9.284583333333332,1.8608333333333336,0.11363636363636363,2.129583333333333,8.160416666666666,15.540833333333333,0.155,9.598333333333333,0.03166666666666667,,0.03875,0.04833333333333333,90.44416666666666,1.5383333333333333,194.66375000000002,218.8823076923077,885.8554166666667,,,
2022-09-05,1.0,9.78125,2.3270833333333334,0.18333333333333335,2.93625,7.3379166666666675,15.294166666666667,0.20291666666666666,9.950416666666667,0.04,,0.051666666666666666,0.06,95.16458333333333,1.6245833333333335,189.10833333333335,122.22615384615385,886.37125,,,
2022-09-06,1.9257142857142857,20.73913043478261,2.7475,0.45260869565217393,3.8195833333333336,7.857499999999999,15.4,0.31333333333333335,9.852083333333333,0.06333333333333334,,0.07916666666666666,0.09458333333333334,91.04833333333333,1.16,143.34875,174.25076923076924,887.0129166666667,,,
2022-09-07,1.645,19.681818181818183,2.2087499999999998,0.3995454545454546,2.9929166666666664,9.500416666666666,15.740416666666667,0.29791666666666666,11.63125,0.05958333333333333,,0.07458333333333333,0.09041666666666666,85.18458333333334,2.877083333333333,82.58083333333333,240.44769230769228,887.6525,,,
2022-09-08,3.2,26.16608695652174,1.9749999999999999,0.41875,2.794583333333333,11.8825,16.129166666666666,0.34,13.619166666666667,0.06875,,0.085,0.10333333333333333,73.00708333333334,2.36375,101.72416666666668,324.90769230769234,888.2570833333333,,,
2022-09-09,3.8427272727272723,35.49333333333333,1.8370833333333334,0.6754166666666667,2.85,12.709583333333333,16.024166666666666,0.3625,14.750833333333333,0.0725,,0.09166666666666667,0.10875,73.94791666666667,2.2258333333333336,102.78083333333335,326.17727272727274,887.6441666666666,,,
2022-09-10,2.289,19.025000000000002,1.9191666666666667,0.4466666666666667,2.7375000000000003,12.932083333333333,16.1975,0.29583333333333334,13.8675,0.060416666666666674,,0.075,0.08791666666666666,83.77625,2.0066666666666664,118.65916666666668,349.963,887.17,,,
2022-09-11,,5.615454545454545,2.0366666666666666,0.133,2.294166666666667,5.5754166666666665,15.048333333333334,0.14416666666666667,10.512500000000001,0.030416666666666665,,0.035833333333333335,0.043750000000000004,92.70916666666666,1.79125,123.08041666666666,242.17666666666665,886.7666666666668,,,
2022-09-12,1.0,7.583333333333333,2.1679166666666667,0.2959090909090909,2.77125,5.614583333333333,15.235,0.17541666666666667,12.823749999999999,0.035833333333333335,,0.043750000000000004,0.0525,92.78875,1.8295833333333331,146.28125,190.94615384615386,886.3849999999999,,,
2022-09-13,1.07,11.98904761904762,2.9025,1.2999999999999998,4.4591666666666665,6.15625,15.28625,0.2629166666666667,4.611666666666667,0.05333333333333334,,0.06625,0.07916666666666668,93.46916666666668,1.6308333333333334,146.21,200.795,887.6112499999999,,,
