From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-01,2.396086956521739,8.261818181818182,2.125,6.728750000000001,9.089583333333334,,4.772083333333334,0.2808333333333333,48.15291666666667,0.023749999999999997,,0.08958333333333333,0.13416666666666668,,55.27,0.16,69.93,18.19875,,,23.55,0.0
2022-05-02,2.0,7.17,2.1395833333333334,9.195416666666667,11.36125,,4.663333333333333,0.29958333333333337,44.88999999999999,0.024166666666666666,,0.09583333333333334,0.14416666666666667,,85.40833333333335,0.6320833333333333,143.47458333333333,77.40708333333333,,,15.876666666666667,0.14541666666666667
2022-05-03,2.0,,39.950833333333335,7.995,9.765454545454546,278.2,4.458333333333333,0.2675,39.454166666666666,0.021666666666666667,,0.08750000000000001,0.13083333333333333,,90.39,0.51,96.46499999999999,4.820833333333334,,,13.4375,0.0
2022-05-04,2.0,,2.035833333333333,6.68375,8.93125,0.01,4.794583333333333,0.27458333333333335,46.63125,0.023333333333333334,,0.08708333333333335,0.13041666666666665,,87.73894736842105,0.428421052631579,161.6936842105263,34.826249999999995,,,17.09421052631579,0.05541666666666667
2022-05-05,2.41125,12.92,2.127083333333333,6.975833333333333,9.31625,,4.876666666666666,0.26958333333333334,41.544583333333335,0.022083333333333333,,0.08583333333333333,0.13041666666666665,,85.72458333333333,0.53125,165.66708333333332,122.8875,,,17.521666666666665,0.35916666666666663
2022-05-06,16.458333333333332,,2.2033333333333336,6.414166666666667,8.9225,0.18,5.0275,0.2554166666666667,33.85041666666667,0.021666666666666667,,0.08291666666666667,0.12291666666666667,,81.3225,0.5621052631578948,110.76263157894736,80.93375,,,18.439500000000002,0.03791666666666667
2022-05-07,35.32066666666667,,2.3466666666666667,5.727083333333334,8.494166666666667,,4.955416666666667,0.32416666666666666,26.608333333333334,0.025416666666666667,,0.10416666666666667,0.15666666666666668,,73.84809523809524,0.5419047619047619,147.27809523809523,101.10458333333334,,,18.88952380952381,0.0033333333333333335
2022-05-08,38.90466666666667,8.93,2.2245833333333334,4.5424999999999995,7.239166666666667,,5.2562500000000005,0.24583333333333335,28.534166666666664,0.020833333333333332,,0.07958333333333334,0.11916666666666666,,73.8775,0.1775,52.418749999999996,44.64291666666667,,,19.8725,0.0
2022-05-09,45.22,19.74,2.228333333333333,5.535833333333334,8.150833333333333,,5.726666666666667,0.2604166666666667,35.31041666666667,0.022500000000000003,,0.08333333333333333,0.12458333333333334,,,,,0.0,,,,0.0
2022-05-10,,,2.2170833333333335,5.077916666666667,7.7179166666666665,,5.973333333333334,0.2754166666666667,35.57416666666666,0.022500000000000003,,0.08916666666666667,0.13125,,,,,0.0,,,,0.0
