From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2010-01-24,,,11.16625,43.357499999999995,54.52375,,6.8133333333333335,1.2033333333333334,14.205416666666666,,,,,,26.675416666666667,78.70333333333333,1.1066666666666667,170.3529166666667,127.72166666666668,1008.3833333333333,0.5729166666666666
2010-01-25,,,12.811250000000001,47.25,60.06166666666667,,5.303333333333334,1.67,13.761666666666665,,,,,,27.381249999999998,76.07916666666667,1.1604166666666667,125.79708333333333,177.76250000000002,1008.4891666666667,0.5775
2010-01-26,,,12.332916666666668,42.97,55.29833333333334,,7.205416666666667,1.3604166666666666,10.19875,,,,,,27.915833333333335,77.79791666666667,1.3429166666666665,139.6475,198.17999999999998,1009.1550000000001,0.5854166666666667
2010-01-27,,,11.9625,46.02,57.98333333333333,,4.31375,1.8995833333333334,6.9366666666666665,,,,,,27.70625,90.924375,1.2862500000000001,161.43133333333333,154.76083333333335,1009.2687500000001,0.5766666666666667
2010-01-28,,,10.284583333333334,38.35333333333333,48.63458333333333,,3.0275,1.705,15.197083333333333,,,,,,27.621666666666666,93.713,1.1075,359.84,163.0025,1009.7841666666667,0.56625
2010-01-29,,,16.218333333333334,53.16208333333333,69.37541666666667,,3.44125,2.0054166666666666,18.815,11.638571428571428,10.4375,20.382857142857144,29.790000000000003,25.389999999999997,27.267083333333332,88.89083333333333,1.1079166666666667,353.81,194.05041666666668,1009.8820833333333,0.5637500000000001
2010-01-30,,,14.7425,54.69208333333333,69.3975,,7.0616666666666665,3.3487500000000003,20.940833333333334,7.055833333333333,9.059166666666666,1.6889473684210528,3.7670833333333333,6.194166666666667,26.920416666666668,85.96307692307693,1.2079166666666665,,241.8275,1009.7783333333333,0.5716666666666667
2010-01-31,,,15.59875,55.30083333333334,70.83624999999999,,1.4008333333333332,1.54,21.626666666666665,25.478749999999998,41.91428571428572,76.99,72.77777777777777,68.07000000000001,27.10291666666667,85.57428571428571,1.0154166666666666,,233.06041666666667,1009.9616666666667,0.5599999999999999
2010-02-01,,,16.445,51.21666666666667,67.6275,,2.62375,0.525,16.77166666666667,76.05692307692308,89.19615384615385,134.8376923076923,179.95153846153846,118.17999999999999,26.5825,86.61333333333333,1.0062499999999999,,216.9025,1009.6808333333333,0.55625
2010-02-02,,,26.558333333333334,27.530416666666667,54.05291666666667,,1.4841666666666666,0.73875,18.003333333333334,,,,,,26.479583333333334,84.60071428571429,1.0633333333333332,,242.18208333333334,1009.2083333333334,0.5545833333333333
2010-02-03,,,19.118750000000002,24.043333333333333,43.114583333333336,,1.7874999999999999,0.69125,17.83125,,,,,,26.3175,82.22071428571428,1.01625,,231.89333333333332,1008.8716666666666,0.5537500000000001
2010-02-04,,,30.94333333333333,36.80291666666667,67.5,,2.5472727272727274,0.6933333333333334,13.274583333333332,,,,,,26.845416666666665,80.86,1.0516666666666665,,253.10541666666666,1009.1629166666667,0.5533333333333333
2010-02-05,,,30.67,42.90541666666667,73.23875,,2.5604347826086955,0.6379166666666667,14.56,,,,,,26.874583333333334,85.82285714285715,1.0070833333333333,,251.44583333333333,1009.7391666666667,0.5533333333333333
2010-02-06,,,22.91478260869565,40.522608695652174,62.21782608695652,,1.8958333333333333,0.4916666666666667,10.210416666666667,,,,,,27.124166666666667,87.46444444444444,1.0854166666666667,,225.33041666666668,1010.2420833333334,0.5545833333333333
2010-02-07,,,,,,,1.3333333333333333,0.51375,17.030833333333334,,,,,,27.5775,83.82666666666667,1.0295833333333333,,225.87291666666667,1009.9504166666667,0.55
2010-02-08,,,,,,,2.1158333333333332,0.7912499999999999,18.045416666666664,,,,,,26.94333333333333,79.878,0.9995833333333333,,255.29375000000002,1007.99625,0.5508333333333334
2010-02-09,,,4.3707692307692305,17.626153846153844,21.006153846153843,,1.9995833333333335,0.43124999999999997,14.890416666666667,,,,,,26.607083333333335,85.61363636363636,0.95375,92.0788888888889,232.11375,1006.7679166666667,0.5508333333333334
2010-02-10,,,16.113333333333333,34.66416666666667,50.477916666666665,,2.1641666666666666,0.46708333333333335,11.789583333333333,,,,,,27.24083333333333,88.49090909090908,0.91375,155.83833333333334,240.0725,1006.8458333333333,0.5479166666666667
2010-02-11,,,15.525833333333333,32.53458333333334,47.92416666666667,,3.306086956521739,0.4920833333333334,8.050833333333333,,,,,,28.027916666666666,92.62285714285714,1.0020833333333334,147.93541666666667,168.15125,1008.2987499999999,0.5520833333333334
2010-02-12,,,13.329166666666666,25.7675,38.956250000000004,,2.0656521739130436,0.5129166666666667,5.0275,,,,,,28.245833333333334,95.64,0.9966666666666666,128.91791666666666,207.37583333333336,1008.5845833333333,0.5516666666666666
2010-02-13,,,13.895000000000001,28.132916666666663,41.88625,,2.3041666666666667,0.5391666666666667,5.9125000000000005,,,,,,28.2175,93.04222222222222,0.9758333333333334,145.06333333333333,206.56500000000003,1007.3416666666667,0.5579166666666667
2010-02-14,,,16.94625,26.817916666666665,43.576249999999995,,3.0704166666666666,0.7675000000000001,8.850833333333334,,,,,,27.73625,88.13857142857144,0.9341666666666666,171.47583333333333,246.74749999999997,1006.3995833333333,0.5470833333333334
2010-02-15,,,6.298333333333333,15.555416666666666,21.7025,,0.4608333333333334,0.52375,10.183333333333334,2.485,,,1.9736363636363636,4.2266666666666675,28.612083333333334,93.7988888888889,0.895,152.43458333333334,232.63083333333336,1006.26375,0.5445833333333333
2010-02-16,,,20.945416666666667,31.46375,52.34,,1.9229166666666666,0.5633333333333334,5.46375,3.9575,,,2.2863636363636366,,28.133750000000003,86.17444444444445,0.8679166666666666,159.41833333333332,254.68499999999997,1007.665,0.5495833333333334
2010-02-17,,,10.602916666666667,19.049583333333334,29.562916666666666,,1.8430434782608696,0.7879166666666667,5.1175,2.6149999999999998,,,2.0258333333333334,,28.66416666666667,92.6125,0.9829166666666667,149.41875000000002,254.50166666666667,1007.9308333333333,0.5454166666666667
2010-02-18,,,8.955833333333333,17.382083333333334,26.25125,,0.9325,1.1179166666666667,6.44625,3.1320833333333336,,,1.4037499999999998,,28.991666666666664,85.13125,0.935,177.97916666666666,246.3475,1007.5629166666666,0.5379166666666667
2010-02-19,,,9.039583333333333,16.48,25.452083333333334,,0.5939130434782609,1.0670833333333334,4.821666666666666,3.8329166666666663,,,1.8279166666666666,,28.221666666666668,92.14875,0.815,181.63958333333335,199.35375,1008.415,0.5379166666666667
2010-02-20,,,15.053333333333335,21.534166666666668,36.550000000000004,,0.826,1.1233333333333333,4.265416666666667,3.86,,,2.0629166666666667,,28.229166666666668,90.30699999999999,0.9333333333333332,188.77374999999998,249.45833333333334,1008.5108333333333,0.5387500000000001
2010-02-21,,,11.973333333333334,15.313333333333333,27.1875,,0.6587500000000001,1.0845833333333335,3.43125,2.9583333333333335,,,1.1245833333333333,,28.685833333333335,90.48875,0.9879166666666667,181.4679166666667,250.53458333333333,1008.4854166666668,0.5425000000000001
2010-02-22,,,8.4125,15.320416666666667,23.505,,0.7333333333333333,1.1079166666666667,3.8329166666666663,2.49875,,,0.7464999999999999,,29.191666666666666,85.81444444444445,0.7575,190.88,265.13916666666665,1007.5020833333333,0.5308333333333334
2010-02-23,,,7.860833333333333,15.767083333333334,23.226666666666663,,0.9616666666666666,1.0374999999999999,7.672916666666667,2.1720833333333336,,,0.8443478260869565,,30.05666666666667,80.85555555555555,0.9775,211.41708333333335,258.01375,1006.1291666666666,0.5358333333333334
2010-02-24,,,2.1933333333333334,10.276666666666667,12.161666666666667,,1.9695833333333335,1.07875,10.17,1.8995833333333332,0.45,,6.68,0.7371428571428572,29.925416666666667,88.89222222222222,1.4545833333333331,188.00166666666667,235.085,1004.77375,0.5295833333333334
2010-02-25,,,1.7808333333333335,10.497916666666667,11.965833333333334,,1.7562499999999999,1.15375,10.417916666666667,1.7333333333333334,,,0.8099999999999999,,30.143333333333334,88.28142857142858,1.3275,182.73791666666668,231.97458333333336,1005.0983333333334,0.5333333333333333
2010-02-26,,,4.240833333333334,13.344583333333333,17.285,,1.5866666666666667,1.0866666666666667,7.041250000000001,1.5654166666666667,,,1.177894736842105,,29.69541666666667,87.16777777777777,1.12125,176.55875,252.69125,1006.4074999999999,0.5408333333333334
2010-02-27,,,9.684583333333334,22.341250000000002,31.992500000000003,,2.015,1.1391666666666667,7.3758333333333335,2.7291666666666665,11.12875,0.895625,3.2627272727272727,1.18625,28.977500000000003,86.9275,0.8979166666666667,170.91833333333332,259.2708333333333,1006.4791666666666,0.5608333333333334
2010-02-28,,,10.500416666666666,21.334999999999997,31.7825,,1.3504166666666666,1.1416666666666666,7.91125,1.9329166666666666,7.761904761904762,0.9422222222222223,1.1343478260869566,1.0105263157894737,29.584999999999997,81.19,1.0695833333333333,197.01958333333334,266.37333333333333,1006.8391666666666,0.54
2010-03-01,,,9.596666666666666,19.531666666666666,28.929583333333337,,2.2220833333333334,1.1020833333333333,6.962083333333333,2.07375,8.051666666666668,1.2052631578947368,1.4316666666666666,1.2925,29.505,72.4975,0.975,193.80291666666665,268.65958333333333,1007.7545833333334,0.5404166666666667
2010-03-02,,,14.358333333333334,29.541666666666668,43.528333333333336,,2.3870833333333334,1.1904166666666667,9.990416666666667,2.98375,12.144166666666665,1.6149999999999998,3.74,3.004583333333333,29.04375,74.712,1.02,213.94208333333333,282.8645833333333,1007.2875,0.5395833333333334
2010-03-03,,,12.608333333333334,31.70375,43.961666666666666,,1.7787499999999998,1.1508333333333334,8.750416666666666,2.686666666666667,10.429166666666667,1.3336842105263158,3.253181818181818,2.3536363636363635,27.91,87.69142857142857,1.1595833333333332,208.31333333333336,270.98791666666665,1005.7016666666667,0.5341666666666667
2010-03-04,,,18.15875,37.89,56.037083333333335,,1.79,1.0966666666666667,8.652083333333334,2.2649999999999997,12.0675,2.215,2.43,1.45,28.367500000000003,86.14307692307693,1.1675,204.90333333333334,259.5054166666667,1005.2720833333333,0.5308333333333334
2010-03-05,,,7.282916666666666,24.41333333333333,31.694999999999997,,1.9270833333333333,1.04125,11.78875,,,,,,29.707916666666666,81.2309090909091,1.3275,197.56916666666666,257.63375,1005.2433333333333,0.5270833333333333
2010-03-06,,,1.0999999999999999,12.601666666666667,13.540833333333333,,2.15875,1.0158333333333334,10.994583333333333,,,,,,30.261666666666667,89.95666666666666,1.4870833333333333,183.92208333333335,249.13916666666668,1005.5591666666666,0.5258333333333334
2010-03-07,,,2.4516666666666667,27.497083333333332,29.900833333333335,,2.950833333333333,0.6533333333333333,11.532916666666667,,,,,,30.303749999999997,90.91,1.2704166666666667,173.50333333333333,248.47583333333333,1005.7820833333334,0.5295833333333334
2010-03-08,,,3.737083333333333,28.11125,31.815833333333334,,2.77875,1.0195833333333333,8.65125,,,,,,29.675833333333333,89.24888888888889,1.0333333333333334,176.98749999999998,260.20208333333335,1006.3179166666667,0.5245833333333333
2010-03-09,,,6.79,28.145,34.90375,,2.89,1.0129166666666667,6.665416666666666,,,,,,29.32875,83.12444444444445,1.125,193.20583333333335,273.31916666666666,1007.6741666666667,0.5258333333333334
2010-03-10,,,45.12777777777777,74.18380952380953,52.51352941176471,,3.0254166666666666,1.0691666666666666,4.713333333333334,,,,,,29.476250000000004,88.93333333333334,0.9120833333333334,168.93208333333334,262.43,1008.6741666666667,0.5375
2010-03-11,,,142.30608695652174,101.08333333333333,213.1468181818182,,3.22875,1.155,4.899166666666667,,,,,,29.468333333333334,89.05555555555556,0.8695833333333334,150.975,249.93375,1009.49625,0.5533333333333333
2010-03-12,,,66.92333333333333,38.66416666666667,104.27458333333334,,2.5516666666666667,1.5795833333333331,4.935,3.1654545454545455,4.781818181818182,3.0,0.085,3.2914285714285714,29.723333333333333,86.5,0.8479166666666668,128.48958333333334,249.88625000000002,1010.32875,0.5537500000000001
2010-03-13,,,6.903333333333333,13.022083333333333,19.724166666666665,,2.080416666666667,1.2991666666666666,11.174166666666666,3.565416666666667,6.2225,0.75,0.37846153846153846,1.146111111111111,29.595416666666665,91.485,0.88875,182.025,200.98916666666665,1008.6108333333333,0.5545833333333333
2010-03-14,,,5.483750000000001,8.831249999999999,14.129166666666668,,1.5191666666666668,1.22,4.826666666666667,1.7541666666666667,2.984583333333333,,0.08800000000000001,0.3233333333333333,30.222083333333334,91.20555555555556,1.1733333333333333,198.40083333333334,239.18208333333334,1006.31625,0.5379166666666667
2010-03-15,,,4.849583333333333,9.87625,14.582083333333335,,1.5325,1.2595833333333333,4.8549999999999995,1.9766666666666666,3.314166666666667,1.2614285714285711,0.705,1.805,30.75708333333333,77.851,1.2791666666666666,200.7225,247.38666666666666,1005.0475,0.53625
2010-03-16,,,4.39375,7.918333333333333,12.165,,1.425,1.1995833333333332,3.5775,1.7158333333333333,3.080833333333333,0.7933333333333333,0.0925,0.41900000000000004,30.530833333333334,90.3675,1.1395833333333334,191.80791666666667,247.53,1006.0416666666666,0.5354166666666668
2010-03-17,,,6.10625,11.075833333333334,17.06125,,1.4591666666666667,1.1754166666666668,3.8216666666666668,1.8616666666666666,4.4075,,0.05500000000000001,0.681,30.338333333333335,86.06444444444443,0.9054166666666666,166.48666666666665,251.14,1007.9433333333333,0.5475
2010-03-18,,,10.34125,18.497916666666665,28.735,,1.7758333333333332,1.2329166666666667,28.580833333333334,2.375,4.944166666666667,,0.6025,1.250625,30.071250000000003,89.93222222222222,0.9608333333333333,139.99041666666668,257.81625,1009.1866666666666,0.57
2010-03-19,,,11.271666666666667,20.469166666666666,31.662916666666664,,1.9816666666666667,1.3008333333333333,49.29208333333333,2.3358333333333334,7.140833333333333,,0.3441666666666667,1.1154166666666667,30.094166666666666,72.80375000000001,0.8937499999999999,169.9275,252.33041666666668,1007.3808333333333,0.5666666666666667
2010-03-20,,,11.089999999999998,21.309583333333332,32.31875,,1.9816666666666667,1.27,47.149166666666666,2.2504166666666667,6.46625,0.66,0.3858333333333333,1.0625,30.846666666666664,67.95555555555556,0.9641666666666667,190.65333333333334,256.4175,1005.6666666666666,0.5470833333333334
2010-03-21,,,9.799166666666666,17.758333333333333,27.36125,,1.8266666666666664,1.2575,63.46541666666667,2.3058333333333336,5.58125,0.7022222222222223,0.8647368421052631,1.5514285714285714,30.765,65.58999999999999,0.9025,192.31375,246.41333333333333,1004.0608333333333,0.5416666666666666
2010-03-22,,,5.851666666666667,17.125416666666666,22.822083333333335,,2.15375,1.1041666666666667,31.082083333333333,1.9375,4.60125,,0.235,0.65,30.49875,74.30333333333334,1.2375,204.04958333333332,251.47541666666666,1002.1737499999999,0.53125
2010-03-23,,,5.452083333333333,15.745833333333332,20.99625,,0.9816666666666666,0.8675,22.85375,1.3379166666666666,2.3108333333333335,0.59,0.18384615384615385,0.5844444444444444,30.304166666666664,82.54,1.3462500000000002,197.86666666666667,244.455,1000.75625,0.5225000000000001
2010-03-24,,,7.372916666666666,17.015,24.2075,,1.7458333333333333,0.9458333333333333,17.246666666666666,1.3708333333333333,1.8016666666666667,,0.09285714285714286,0.454,30.392916666666668,86.58111111111111,1.2841666666666667,197.72916666666666,237.17791666666665,1002.0954166666667,0.5320833333333334
2010-03-25,,,10.612916666666667,20.770833333333332,31.24,,1.7699999999999998,0.8441666666666667,16.430416666666666,1.4295833333333334,1.8499999999999999,,0.07,0.11333333333333334,30.567083333333333,89.12181818181818,1.22875,199.59083333333334,249.17583333333334,1002.8299999999999,0.53
2010-03-26,,,10.093333333333332,16.50375,26.48375,,1.8345833333333335,0.7816666666666666,13.425833333333335,1.71,1.4104347826086956,,0.11800000000000002,0.094,30.7225,78.84333333333333,1.3462500000000002,202.72458333333336,265.19874999999996,1003.02375,0.5354166666666668
2010-03-27,,,8.665000000000001,10.846666666666666,19.41875,,1.3604166666666666,0.7825000000000001,11.859583333333333,1.6137500000000002,0.9425,,0.09142857142857143,0.07,31.859166666666667,86.02125000000001,1.3991666666666667,196.6,256.2029166666667,1003.7895833333333,0.5329166666666667
2010-03-28,,,1.8916666666666666,4.729166666666667,6.361666666666667,,1.5116666666666667,0.635,16.7025,0.952,0.7184615384615385,,0.07,0.07,32.17625,81.41,1.4075,183.74125,250.61416666666665,1004.285,0.5283333333333333
2010-03-29,,,6.259583333333333,10.772916666666667,16.906666666666666,,1.8233333333333333,0.6875,11.910416666666668,0.8825,0.7142857142857143,,0.07,,32.04625,83.15333333333334,1.4829166666666669,203.57416666666666,262.79583333333335,1004.8379166666667,0.5270833333333333
2010-03-30,,,2.236666666666667,5.14875,7.185416666666666,,1.75,0.7475,15.937916666666666,0.7754545454545454,0.635,,0.07,0.07,32.681666666666665,75.70333333333332,1.7774999999999999,191.50208333333333,265.2366666666667,1004.1829166666666,0.51
2010-03-31,,,2.4829166666666667,7.5225,9.74625,,1.5120833333333332,0.7158333333333333,20.96,0.8144444444444444,0.6825,,0.03,,32.935,86.19500000000001,1.9329166666666666,197.15916666666666,232.47916666666666,1003.5670833333334,0.51375
2010-04-01,,,55.68833333333333,30.050833333333333,86.42291666666667,,2.8966666666666665,1.0050000000000001,28.63291666666667,0.9036363636363636,0.8966666666666666,0.62,0.072,,32.64041666666667,84.25125,1.4670833333333333,185.76333333333332,237.43125,1002.2758333333333,0.5275
2010-04-02,,,1.47625,5.793333333333333,6.9675,,1.5566666666666666,0.6887500000000001,26.023750000000003,0.9130434782608695,1.1231578947368421,,0.03,,33.2425,79.537,1.6125,187.45333333333335,252.94041666666666,1002.5791666666668,0.5275
2010-04-03,,,2.14875,6.315833333333334,8.201666666666666,,1.6945833333333333,0.71,17.69625,1.0754545454545454,1.2905263157894737,0.58,,,32.555,88.16555555555556,1.47625,180.70458333333332,245.66875000000002,1003.7904166666667,0.5295833333333334
2010-04-04,,,3.0516666666666663,5.515833333333333,8.327916666666667,,1.5083333333333335,0.7508333333333334,14.875416666666666,1.068,1.3614285714285714,,,,32.047916666666666,83.56333333333333,1.27875,188.8925,281.64708333333334,1005.0275,0.5333333333333333
2010-04-05,,,5.629583333333333,9.098333333333333,14.627916666666666,,1.7583333333333335,0.7429166666666668,10.945833333333333,0.795,0.71,,,,31.795416666666668,87.47333333333333,1.1620833333333334,185.6025,270.69458333333336,1004.12875,0.5404166666666667
2010-04-06,,,5.90875,8.299999999999999,14.109166666666667,,2.0437499999999997,0.7783333333333333,8.115833333333333,0.8547826086956521,0.7928571428571428,,0.51,,32.3225,87.54875,1.3054166666666667,181.0375,231.21916666666667,1003.81875,0.5379166666666667
2010-04-07,,,5.9725,7.361666666666667,13.235833333333334,,2.200416666666667,0.8458333333333333,6.6066666666666665,1.1178260869565217,0.6033333333333333,,0.03,,32.191250000000004,88.43333333333334,1.15875,194.70291666666665,268.26708333333335,1005.01625,0.5370833333333334
2010-04-08,,,8.319166666666666,10.172916666666667,18.40875,,2.356666666666667,0.8470833333333333,6.825652173913044,0.9554166666666667,0.6716666666666666,,0.03,,32.193333333333335,92.48625,0.9358333333333334,168.865,232.40083333333334,1006.7016666666667,0.5466666666666667
2010-04-09,,,4.9825,8.064166666666667,12.945416666666667,,2.0654166666666667,0.75625,10.860833333333334,1.0223809523809524,0.595,,0.04,,32.35583333333333,89.54666666666667,1.2308333333333332,195.6825,271.97625,1004.7879166666667,0.535
2010-04-10,,,3.2741666666666664,8.633333333333333,11.76625,,2.09375,0.8054166666666666,14.132083333333334,0.7071428571428571,,,0.0325,,32.47666666666667,76.275,1.6425,191.76708333333332,257.49833333333333,1001.7766666666666,0.53
2010-04-11,,,2.8579166666666667,6.347916666666666,8.969583333333333,,2.120416666666667,0.70125,16.562916666666666,0.7236363636363636,0.56,,0.03,,32.665,82.992,1.7620833333333332,189.53375000000003,258.9641666666667,1001.1745833333333,0.5195833333333334
2010-04-12,,,1.8025,6.50375,8.020416666666668,,2.2279166666666668,0.6704166666666667,22.801304347826086,0.56,0.49333333333333335,1.145,,,33.0775,80.68875,1.8,177.01250000000002,247.35833333333335,1001.3533333333334,0.5195833333333334
2010-04-13,,,2.2220833333333334,5.671250000000001,7.61625,,1.7770833333333333,0.7725,18.69125,,0.66,1.15,1.11,1.288,32.882083333333334,88.86625000000001,1.7445833333333332,173.53083333333333,250.29416666666665,1001.5716666666667,0.5295833333333334
2010-04-14,,,1.8016666666666667,5.3500000000000005,6.821666666666666,,1.6716666666666666,0.8104166666666667,20.4325,0.55,0.55,1.7740000000000002,0.774,0.8133333333333335,32.864583333333336,87.288,1.5737499999999998,170.7491666666667,258.5670833333333,1002.0487499999999,0.51625
2010-04-15,,,3.0725,8.542916666666667,11.395833333333334,,1.7966666666666666,0.7166666666666667,14.499166666666667,0.67,,1.536,3.2900000000000005,,32.17,96.65,1.2820833333333332,175.11791666666667,208.35458333333335,1003.5154166666666,0.5295833333333334
2010-04-16,,,2.3579166666666667,6.805833333333333,8.907916666666667,,1.7295833333333333,0.73375,16.30666666666667,,0.9400000000000001,1.672857142857143,2.0525,,32.403333333333336,82.22222222222223,1.3966666666666667,163.71041666666667,267.19083333333333,1003.99125,0.5320833333333334
2010-04-17,,,3.658333333333333,8.154583333333333,11.5775,,1.9420833333333334,0.44125,17.040833333333335,0.606,0.54,1.724375,1.5214285714285716,1.487142857142857,32.53666666666667,86.345,1.4791666666666667,183.17208333333335,242.51,1004.4704166666667,0.5291666666666667
2010-04-18,,,2.282083333333333,3.887916666666667,5.832083333333333,,2.0008333333333335,0.30875,15.131666666666668,0.54,,4.706666666666666,1.308,1.3820000000000001,32.71958333333333,77.56916666666667,1.6366666666666667,178.48125000000002,276.23791666666665,1003.9154166666667,0.5245833333333333
2010-04-19,,,2.481666666666667,6.605833333333333,8.819166666666666,,2.134583333333333,0.31125,16.649583333333332,0.6679999999999999,,0.54,,1.08,33.112500000000004,68.72583333333334,1.7387499999999998,181.93166666666664,265.87624999999997,1002.5779166666666,0.5229166666666667
2010-04-20,,,1.8866666666666667,5.639166666666667,7.115416666666667,,1.6391666666666669,0.9966666666666666,20.888333333333332,0.578,,,,,33.345,65.86166666666666,1.7675,179.90416666666667,256.04291666666666,1000.69125,0.52375
